row,SID,ip,firstName,# Users,Trials per user,domain,experimentName,levelName,Numberline,currentLevelNo,totalTrials,currentMode,currentQuestion,Opportunity Count,Temp(Opp),answerByUser,answerDec,Hit Rate,hitType,currentTrialStartTime,currentTrialEndTime,currentAccuracy,avgAccuracy,curReactionTime,totalTime,itemsPlayed,timeLimit,avgTime,bestTime,currentStarCount,totalStarCount,score,fireType,sound,verInfo
1017026,66,170.185.142.19 ,6208,0,120,whole,Condition-2,uclawhole13_12_37,12-37,25,4,sub,32,1,32user620812-37,(540.35 # 520),25.3687,0,Miss!!,Wed Sep 21 17:15:15 2011 UTC,Wed Sep 21 17:15:18 2011 UTC,73.47,79.05,2.107,1079.584 Secs,98,60,2.3465,2.107,0,163,0,CLICK,ON,BSNL v2.1 UCLA
1017038,66,170.185.142.19 ,6208,0,120,whole,Condition-2,uclawhole13_12_37,12-37,25,4,sub,22,1,22user620812-37,(350.65 # 516.3),19.7739,0,Miss!!,Wed Sep 21 17:15:22 2011 UTC,Wed Sep 21 17:15:25 2011 UTC,91.1,83.07,3.059,1087.467 Secs,99,60,2.584,2.107,0,163,0,CLICK,ON,BSNL v2.1 UCLA
1017053,66,170.185.142.19 ,6208,0,120,whole,Condition-2,uclawhole13_12_37,12-37,25,4,sub,17,1,17user620812-37,(267.4 # 521.85),17.3298,1,Perfect Hit!!,Wed Sep 21 17:15:30 2011 UTC,Wed Sep 21 17:15:33 2011 UTC,98.68,86.97,3.188,1095.432 Secs,100,60,2.735,2.107,1,164,0,CLICK,ON,BSNL v2.1 UCLA
1017081,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac13_0_5,0-5,26,4,sub,9/10,1,9/10user62080-5,(270.15 # 535.75),1.0836,1,Partial Hit!!,Wed Sep 21 17:15:44 2011 UTC,Wed Sep 21 17:15:47 2011 UTC,96.33,96.33,2.49,1108.732 Secs,101,60,2.49,2.49,0,165,0,CLICK,ON,BSNL v2.1 UCLA
1017095,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac13_0_5,0-5,26,4,sub,9/8,1,9/8user62080-5,(353.45 # 519.1),1.5724,0,Miss!!,Wed Sep 21 17:15:51 2011 UTC,Wed Sep 21 17:15:55 2011 UTC,91.05,93.69,3.467,1117.008 Secs,102,60,2.9785,2.49,0,165,0,CLICK,ON,BSNL v2.1 UCLA
1017123,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac13_0_5,0-5,26,4,sub,5/1,1,5/1user62080-5,(934.55 # 483.95),4.9941,1,Perfect Hit!!,Wed Sep 21 17:16:00 2011 UTC,Wed Sep 21 17:16:10 2011 UTC,99.88,95.75,10.455,1132.264 Secs,103,60,5.470666667,2.49,1,166,0,CLICK,ON,BSNL v2.1 UCLA
1017141,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac13_0_5,0-5,26,4,sub,13/3,1,13/3user62080-5,(802.2 # 508),4.2167,1,Perfect Hit!!,Wed Sep 21 17:16:15 2011 UTC,Wed Sep 21 17:16:21 2011 UTC,97.67,96.23,5.846,1142.922 Secs,104,60,5.5645,2.49,2,168,0,CLICK,ON,BSNL v2.1 UCLA
1017169,66,170.185.142.19 ,6208,0,120,whole,Condition-2,uclawhole14_37_62,37-62,27,4,sub,47,1,47user620837-62,(695.8 # 518.15),54.9329,0,Miss!!,Wed Sep 21 17:16:32 2011 UTC,Wed Sep 21 17:16:36 2011 UTC,68.27,68.27,4.51,1158.219 Secs,105,60,4.51,4.51,0,170,0,CLICK,ON,BSNL v2.1 UCLA
1017187,66,170.185.142.19 ,6208,0,120,whole,Condition-2,uclawhole14_37_62,37-62,27,4,sub,42,1,42user620837-62,(371 # 515.4),45.3922,0,Miss!!,Wed Sep 21 17:16:41 2011 UTC,Wed Sep 21 17:16:45 2011 UTC,86.43,77.35,4.451,1167.494 Secs,106,60,4.4805,4.451,0,170,0,CLICK,ON,BSNL v2.1 UCLA
1017204,66,170.185.142.19 ,6208,0,120,whole,Condition-2,uclawhole14_37_62,37-62,27,4,sub,52,1,52user620837-62,(629.2 # 508),52.9894,1,Partial Hit!!,Wed Sep 21 17:16:50 2011 UTC,Wed Sep 21 17:16:56 2011 UTC,96.04,83.58,5.914,1178.193 Secs,107,60,4.958333333,4.451,0,170,0,CLICK,ON,BSNL v2.1 UCLA
1017228,66,170.185.142.19 ,6208,0,120,whole,Condition-2,uclawhole14_37_62,37-62,27,4,sub,57,1,57user620837-62,(646.75 # 513.55),53.49,0,Miss!!,Wed Sep 21 17:17:01 2011 UTC,Wed Sep 21 17:17:11 2011 UTC,85.96,84.18,9.968,1192.98 Secs,108,60,6.21075,4.451,0,170,0,CLICK,ON,BSNL v2.1 UCLA
1017254,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac14_1_5,1-5,28,4,sub,4/4,1,4/4user62081-5,(86.95 # 504.3),1,1,Perfect Hit!!,Wed Sep 21 17:17:22 2011 UTC,Wed Sep 21 17:17:26 2011 UTC,100,100,3.814,1207.625 Secs,109,60,3.814,3.814,1,171,0,CLICK,ON,BSNL v2.1 UCLA
1017274,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac14_1_5,1-5,28,4,sub,5/4,1,5/4user62081-5,(109.15 # 503.35),1.1084,1,Partial Hit!!,Wed Sep 21 17:17:30 2011 UTC,Wed Sep 21 17:17:36 2011 UTC,96.46,98.23,5.471,1217.914 Secs,110,60,4.6425,3.814,1,172,0,CLICK,ON,BSNL v2.1 UCLA
1017284,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac14_1_5,1-5,28,4,sub,9/2,1,9/2user62081-5,(477.45 # 514.45),2.8422,0,Miss!!,Wed Sep 21 17:17:41 2011 UTC,Wed Sep 21 17:17:44 2011 UTC,58.56,85.01,3.486,1226.199 Secs,111,60,4.257,3.486,1,173,0,CLICK,ON,BSNL v2.1 UCLA
1017302,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac14_1_5,1-5,28,4,sub,3/2,1,3/2user62081-5,(135.05 # 503.35),1.2309,0,Near Miss!!,Wed Sep 21 17:17:49 2011 UTC,Wed Sep 21 17:17:52 2011 UTC,93.27,87.08,3.451,1234.494 Secs,112,60,4.0555,3.451,1,174,0,CLICK,ON,BSNL v2.1 UCLA
1017330,66,170.185.142.19 ,6208,0,120,whole,Condition-2,uclawhole15_12_62,12-62,29,4,sub,32,1,32user620812-62,(519.05 # 515.4),37.5006,0,Miss!!,Wed Sep 21 17:18:03 2011 UTC,Wed Sep 21 17:18:07 2011 UTC,89,89,3.774,1249.051 Secs,113,60,3.774,3.774,0,175,0,CLICK,ON,BSNL v2.1 UCLA
1017343,66,170.185.142.19 ,6208,0,120,whole,Condition-2,uclawhole15_12_62,12-62,29,4,sub,42,1,42user620812-62,(603.25 # 504.3),42.4476,1,Perfect Hit!!,Wed Sep 21 17:18:12 2011 UTC,Wed Sep 21 17:18:16 2011 UTC,99.1,94.05,4.508,1258.389 Secs,114,60,4.141,3.774,1,176,0,CLICK,ON,BSNL v2.1 UCLA
1017355,66,170.185.142.19 ,6208,0,120,whole,Condition-2,uclawhole15_12_62,12-62,29,4,sub,22,1,22user620812-62,(421 # 520),31.7291,0,Miss!!,Wed Sep 21 17:18:21 2011 UTC,Wed Sep 21 17:18:27 2011 UTC,80.54,89.55,5.576,1268.787 Secs,115,60,4.619333333,3.774,1,177,0,CLICK,ON,BSNL v2.1 UCLA
1017367,66,170.185.142.19 ,6208,0,120,whole,Condition-2,uclawhole15_12_62,12-62,29,4,sub,52,1,52user620812-62,(711.55 # 510.75),48.808,0,Near Miss!!,Wed Sep 21 17:18:32 2011 UTC,Wed Sep 21 17:18:34 2011 UTC,93.62,90.57,2.561,1276.141 Secs,116,60,4.10475,2.561,1,178,0,CLICK,ON,BSNL v2.1 UCLA
1017384,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac15_1_5,1-5,30,4,sub,5/3,1,5/3user62081-5,(254.45 # 520.95),1.7915,1,Partial Hit!!,Wed Sep 21 17:18:45 2011 UTC,Wed Sep 21 17:18:47 2011 UTC,96.88,96.88,2.375,1289.354 Secs,117,60,2.375,2.375,0,179,0,CLICK,ON,BSNL v2.1 UCLA
1017395,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac15_1_5,1-5,30,4,sub,5/4,2,5/4user62081-5,(272.95 # 533.9),1.8763,0,Miss!!,Wed Sep 21 17:18:52 2011 UTC,Wed Sep 21 17:18:54 2011 UTC,84.34,90.61,2.317,1296.465 Secs,118,60,2.346,2.317,0,179,0,CLICK,ON,BSNL v2.1 UCLA
1017405,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac15_1_5,1-5,30,4,sub,5/2,1,5/2user62081-5,(235.95 # 522.8),1.702,0,Miss!!,Wed Sep 21 17:18:59 2011 UTC,Wed Sep 21 17:19:02 2011 UTC,80.05,87.09,2.533,1303.779 Secs,119,60,2.408333333,2.317,0,179,0,CLICK,ON,BSNL v2.1 UCLA
1017412,66,170.185.142.19 ,6208,0,120,fraction,Condition-2,uclafrac15_1_5,1-5,30,4,sub,5/5,1,5/5user62081-5,(86.95 # 504.3),1,1,Perfect Hit!!,Wed Sep 21 17:19:07 2011 UTC,Wed Sep 21 17:19:11 2011 UTC,100,90.32,4.195,1312.773 Secs,120,60,2.855,2.317,1,180,0,CLICK,ON,BSNL v2.1 UCLA
1015154,68,170.185.142.19 ,6209,1,120,whole,Condition-2,uclawhole1_0_10,0-10,1,4,sub,5,1,5user62090-10,(485.7 # 479),4.6996,1,Perfect Hit!!,Wed Sep 21 16:58:01 2011 UTC,Wed Sep 21 16:58:38 2011 UTC,97,97,37.555,69.797 Secs,1,60,37.555,37.555,1,1,0,CLICK,ON,BSNL v2.1 UCLA
1015169,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole1_0_10,0-10,1,4,sub,8,1,8user62090-10,(643.6 # 484.35),6.5607,0,Miss!!,Wed Sep 21 16:58:43 2011 UTC,Wed Sep 21 16:58:45 2011 UTC,85.61,91.31,1.85,76.463 Secs,2,60,19.7025,1.85,1,2,0,CLICK,ON,BSNL v2.1 UCLA
1015181,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole1_0_10,0-10,1,4,sub,1,1,1user62090-10,(310.45 # 479),2.6384,0,Miss!!,Wed Sep 21 16:58:50 2011 UTC,Wed Sep 21 16:58:53 2011 UTC,83.62,88.75,2.789,84.068 Secs,3,60,14.06466667,1.85,1,3,0,CLICK,ON,BSNL v2.1 UCLA
1015200,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole1_0_10,0-10,1,4,sub,3,1,3user62090-10,(444.25 # 470.95),4.2167,0,Miss!!,Wed Sep 21 16:58:58 2011 UTC,Wed Sep 21 16:59:03 2011 UTC,87.83,88.52,5.851,94.699 Secs,4,60,12.01125,1.85,1,4,0,CLICK,ON,BSNL v2.1 UCLA
1015232,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac1_0_1,0-1,2,4,sub,1/2,1,1/2user62090-1,(509.8 # 503.1),0.4982,1,Perfect Hit!!,Wed Sep 21 16:59:14 2011 UTC,Wed Sep 21 16:59:20 2011 UTC,99.82,99.82,5.67,111.215 Secs,5,60,5.67,5.67,1,6,0,CLICK,ON,BSNL v2.1 UCLA
1015245,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac1_0_1,0-1,2,4,sub,1/3,1,1/3user62090-1,(624.85 # 477.65),0.6337,0,Miss!!,Wed Sep 21 16:59:25 2011 UTC,Wed Sep 21 16:59:27 2011 UTC,69.96,84.89,2.346,118.393 Secs,6,60,4.008,2.346,1,7,0,CLICK,ON,BSNL v2.1 UCLA
1015265,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac1_0_1,0-1,2,4,sub,1/4,1,1/4user62090-1,(173.95 # 488.35),0.1025,0,Miss!!,Wed Sep 21 16:59:32 2011 UTC,Wed Sep 21 16:59:36 2011 UTC,85.25,85.01,4.396,127.609 Secs,7,60,4.137333333,2.346,1,8,0,CLICK,ON,BSNL v2.1 UCLA
1015280,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac1_0_1,0-1,2,4,sub,1/5,1,1/5user62090-1,(278.3 # 477.65),0.2261,1,Perfect Hit!!,Wed Sep 21 16:59:41 2011 UTC,Wed Sep 21 16:59:45 2011 UTC,97.39,88.11,3.795,136.211 Secs,8,60,4.05175,2.346,2,10,0,CLICK,ON,BSNL v2.1 UCLA
1015305,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole2_0_20,0-20,3,4,sub,3,1,3user62090-20,(717.2 # 480.35),14.8645,0,Miss!!,Wed Sep 21 16:59:56 2011 UTC,Wed Sep 21 16:59:59 2011 UTC,40.68,40.68,3.681,150.695 Secs,9,60,3.681,3.681,0,12,0,CLICK,ON,BSNL v2.1 UCLA
1015324,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole2_0_20,0-20,3,4,sub,18,1,18user62090-20,(820.2 # 477.65),17.2909,1,Partial Hit!!,Wed Sep 21 17:00:04 2011 UTC,Wed Sep 21 17:00:08 2011 UTC,96.45,68.57,3.361,158.875 Secs,10,60,3.521,3.361,0,12,0,CLICK,ON,BSNL v2.1 UCLA
1015338,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole2_0_20,0-20,3,4,sub,15,1,15user62090-20,(648.95 # 475),13.2391,0,Miss!!,Wed Sep 21 17:00:12 2011 UTC,Wed Sep 21 17:00:16 2011 UTC,91.2,76.11,4.09,167.77 Secs,11,60,3.710666667,3.361,0,12,0,CLICK,ON,BSNL v2.1 UCLA
1015353,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole2_0_20,0-20,3,4,sub,10,1,10user62090-20,(559.3 # 475),11.1425,0,Near Miss!!,Wed Sep 21 17:00:21 2011 UTC,Wed Sep 21 17:00:23 2011 UTC,94.29,80.66,1.494,174.074 Secs,12,60,3.1565,1.494,0,12,0,CLICK,ON,BSNL v2.1 UCLA
1015380,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac2_0_1,0-1,4,4,sub,2/5,1,2/5user62090-1,(436.2 # 476.3),0.4122,1,Perfect Hit!!,Wed Sep 21 17:00:34 2011 UTC,Wed Sep 21 17:00:37 2011 UTC,98.78,98.78,3.01,187.891 Secs,13,60,3.01,3.01,1,13,0,CLICK,ON,BSNL v2.1 UCLA
1015396,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac2_0_1,0-1,4,4,sub,2/4,1,2/4user62090-1,(244.85 # 458.95),0.1861,0,Miss!!,Wed Sep 21 17:00:41 2011 UTC,Wed Sep 21 17:00:44 2011 UTC,68.61,83.7,2.59,195.303 Secs,14,60,2.8,2.59,1,14,0,CLICK,ON,BSNL v2.1 UCLA
1015410,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac2_0_1,0-1,4,4,sub,2/3,1,2/3user62090-1,(471 # 454.9),0.4535,0,Miss!!,Wed Sep 21 17:00:49 2011 UTC,Wed Sep 21 17:00:51 2011 UTC,78.68,82.03,2.37,202.516 Secs,15,60,2.656666667,2.37,1,15,0,CLICK,ON,BSNL v2.1 UCLA
1015423,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac2_0_1,0-1,4,4,sub,2/6,1,2/6user62090-1,(713.15 # 461.6),0.7385,0,Miss!!,Wed Sep 21 17:00:56 2011 UTC,Wed Sep 21 17:00:58 2011 UTC,59.48,76.39,1.527,208.908 Secs,16,60,2.37425,1.527,1,16,0,CLICK,ON,BSNL v2.1 UCLA
1015449,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole3_0_50,0-50,5,4,sub,25,1,25user62090-50,(512.45 # 466.95),25.0883,1,Perfect Hit!!,Wed Sep 21 17:01:08 2011 UTC,Wed Sep 21 17:01:13 2011 UTC,99.82,99.82,4.08,223.826 Secs,17,60,4.08,4.08,1,18,0,CLICK,ON,BSNL v2.1 UCLA
1015462,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole3_0_50,0-50,5,4,sub,10,1,10user62090-50,(326.5 # 444.2),14.1343,0,Miss!!,Wed Sep 21 17:01:17 2011 UTC,Wed Sep 21 17:01:20 2011 UTC,91.73,95.78,2.475,231.121 Secs,18,60,3.2775,2.475,1,19,0,CLICK,ON,BSNL v2.1 UCLA
1015478,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole3_0_50,0-50,5,4,sub,40,1,40user62090-50,(770.7 # 417.45),40.2827,1,Perfect Hit!!,Wed Sep 21 17:01:25 2011 UTC,Wed Sep 21 17:01:27 2011 UTC,99.43,97,2.68,238.627 Secs,19,60,3.078333333,2.475,2,21,0,CLICK,ON,BSNL v2.1 UCLA
1015492,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole3_0_50,0-50,5,4,sub,5,1,5user62090-50,(226.15 # 452.25),8.245,0,Near Miss!!,Wed Sep 21 17:01:32 2011 UTC,Wed Sep 21 17:01:34 2011 UTC,93.51,96.13,2.252,245.699 Secs,20,60,2.87175,2.252,2,23,0,CLICK,ON,BSNL v2.1 UCLA
1015513,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac3_0_1,0-1,6,4,sub,3/4,1,3/4user62090-1,(0 # 0),-0.1013,0,Miss!!,Wed Sep 21 17:01:45 2011 UTC,Wed Sep 21 17:01:45 2011 UTC,14.87,14.87,0.101,256.615 Secs,21,60,0.101,0.101,0,25,0,CLICK,ON,BSNL v2.1 UCLA
1015527,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac3_0_1,0-1,6,4,sub,3/5,1,3/5user62090-1,(797.45 # 307.75),0.8375,0,Miss!!,Wed Sep 21 17:01:50 2011 UTC,Wed Sep 21 17:01:53 2011 UTC,76.25,45.56,2.602,264.016 Secs,22,60,1.3515,0.101,0,25,0,CLICK,ON,BSNL v2.1 UCLA
1015544,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac3_0_1,0-1,6,4,sub,3/7,1,3/7user62090-1,(449.6 # 386.7),0.4276,1,Perfect Hit!!,Wed Sep 21 17:01:58 2011 UTC,Wed Sep 21 17:02:00 2011 UTC,99.9,63.67,2.293,271.141 Secs,23,60,1.665333333,0.101,1,26,0,CLICK,ON,BSNL v2.1 UCLA
1015553,68,170.185.142.19 ,6209,0,120,fraction,Condition-2,uclafrac3_0_1,0-1,6,4,sub,3/6,1,3/6user62090-1,(536.55 # 374.65),0.53,1,Perfect Hit!!,Wed Sep 21 17:02:05 2011 UTC,Wed Sep 21 17:02:06 2011 UTC,97,72,1.574,277.521 Secs,24,60,1.6425,0.101,2,28,0,CLICK,ON,BSNL v2.1 UCLA
1015581,68,170.185.142.19 ,6209,0,120,whole,Condition-2,uclawhole4_0_100,0-100,7,4,sub,98,1,98user62090-100,(875.05 # 380),92.9329,0,Near Miss!!,Wed Sep 21 17:02:17 2011 UTC,Wed Sep 21 17:02:19 2011 UTC,94.93,94.93,2.201,290.615 Secs,25,60,2.201,2.201,0,30,0,CLICK,ON,BSNL v2.1 UCLA
